measurement_time,segment,speed_kph,0_5,day_of_week,hour_of_day
2025-05-02 23:19:00+00:00,2471844,108,17,4,23
2025-05-02 23:20:00+00:00,2471844,107,14,4,23
2025-05-02 23:21:00+00:00,2471844,107,11,4,23
2025-05-02 23:22:00+00:00,2471844,107,7,4,23
2025-05-02 23:23:00+00:00,2471844,108,4,4,23
2025-05-02 23:24:00+00:00,2471844,106,5,4,23
2025-05-02 23:25:00+00:00,2471844,106,2,4,23
2025-05-02 23:26:00+00:00,2471844,105,5,4,23
2025-05-02 23:27:00+00:00,2471844,99,9,4,23
2025-05-02 23:28:00+00:00,2471844,103,10,4,23
2025-05-02 23:29:00+00:00,2471844,104,8,4,23
2025-05-02 23:30:00+00:00,2471844,106,10,4,23
2025-05-02 23:31:00+00:00,2471844,105,9,4,23
2025-05-02 23:32:00+00:00,2471844,105,8,4,23
2025-05-02 23:33:00+00:00,2471844,103,9,4,23
2025-05-02 23:34:00+00:00,2471844,103,8,4,23
2025-05-02 23:35:00+00:00,2471844,105,6,4,23
2025-05-02 23:36:00+00:00,2471844,109,6,4,23
2025-05-02 23:37:00+00:00,2471844,113,6,4,23
2025-05-02 23:38:00+00:00,2471844,113,4,4,23
2025-05-02 23:39:00+00:00,2471844,112,4,4,23
2025-05-02 23:40:00+00:00,2471844,112,4,4,23
2025-05-02 23:41:00+00:00,2471844,109,6,4,23
2025-05-02 23:42:00+00:00,2471844,103,8,4,23
2025-05-02 23:43:00+00:00,2471844,103,9,4,23
2025-05-02 23:44:00+00:00,2471844,105,10,4,23
2025-05-02 23:45:00+00:00,2471844,104,14,4,23
2025-05-02 23:46:00+00:00,2471844,102,12,4,23
2025-05-02 23:47:00+00:00,2471844,102,8,4,23
2025-05-02 23:48:00+00:00,2471844,104,8,4,23
2025-05-02 23:49:00+00:00,2471844,104,5,4,23
2025-05-02 23:50:00+00:00,2471844,108,2,4,23
2025-05-02 23:51:00+00:00,2471844,108,2,4,23
2025-05-02 23:52:00+00:00,2471844,110,4,4,23
2025-05-02 23:53:00+00:00,2471844,114,5,4,23
2025-05-02 23:54:00+00:00,2471844,114,5,4,23
2025-05-02 23:55:00+00:00,2471844,113,8,4,23
2025-05-02 23:56:00+00:00,2471844,112,10,4,23
2025-05-02 23:57:00+00:00,2471844,112,9,4,23
2025-05-02 23:58:00+00:00,2471844,112,7,4,23
2025-05-02 23:59:00+00:00,2471844,112,8,4,23
2025-05-03 00:00:00+00:00,2471844,113,7,5,0
2025-05-03 00:01:00+00:00,2471844,116,8,5,0
2025-05-03 00:02:00+00:00,2471844,116,8,5,0
2025-05-03 00:03:00+00:00,2471844,116,7,5,0
2025-05-03 00:04:00+00:00,2471844,114,7,5,0
2025-05-03 00:05:00+00:00,2471844,110,7,5,0
2025-05-03 00:06:00+00:00,2471844,108,6,5,0
2025-05-03 00:07:00+00:00,2471844,107,7,5,0
2025-05-03 00:08:00+00:00,2471844,110,10,5,0
2025-05-03 00:09:00+00:00,2471844,114,11,5,0
2025-05-03 00:10:00+00:00,2471844,112,10,5,0
2025-05-03 00:11:00+00:00,2471844,112,8,5,0
2025-05-03 00:12:00+00:00,2471844,114,9,5,0
2025-05-03 00:13:00+00:00,2471844,112,9,5,0
2025-05-03 00:14:00+00:00,2471844,114,8,5,0
2025-05-03 00:15:00+00:00,2471844,107,9,5,0
2025-05-03 00:16:00+00:00,2471844,103,10,5,0
2025-05-03 00:17:00+00:00,2471844,103,9,5,0
2025-05-03 00:18:00+00:00,2471844,106,8,5,0
2025-05-03 00:19:00+00:00,2471844,102,9,5,0
2025-05-03 00:20:00+00:00,2471844,106,13,5,0
2025-05-03 00:21:00+00:00,2471844,102,13,5,0
2025-05-03 00:22:00+00:00,2471844,102,10,5,0
2025-05-03 00:23:00+00:00,2471844,102,10,5,0
2025-05-03 00:24:00+00:00,2471844,107,8,5,0
2025-05-03 00:25:00+00:00,2471844,103,5,5,0
2025-05-03 00:26:00+00:00,2471844,104,5,5,0
2025-05-03 00:27:00+00:00,2471844,103,6,5,0
2025-05-03 00:28:00+00:00,2471844,101,6,5,0
2025-05-03 00:29:00+00:00,2471844,101,3,5,0
2025-05-03 00:30:00+00:00,2471844,98,7,5,0
2025-05-03 00:31:00+00:00,2471844,98,7,5,0
2025-05-03 00:32:00+00:00,2471844,95,7,5,0
2025-05-03 00:33:00+00:00,2471844,92,8,5,0
2025-05-03 00:34:00+00:00,2471844,96,8,5,0
2025-05-03 00:35:00+00:00,2471844,95,6,5,0
2025-05-03 00:36:00+00:00,2471844,101,9,5,0
2025-05-03 00:37:00+00:00,2471844,103,10,5,0
2025-05-03 00:38:00+00:00,2471844,102,9,5,0
2025-05-03 00:39:00+00:00,2471844,102,8,5,0
2025-05-03 00:40:00+00:00,2471844,103,8,5,0
2025-05-03 00:41:00+00:00,2471844,98,4,5,0
2025-05-03 00:42:00+00:00,2471844,101,4,5,0
2025-05-03 00:43:00+00:00,2471844,105,4,5,0
2025-05-03 00:44:00+00:00,2471844,107,5,5,0
2025-05-03 00:45:00+00:00,2471844,107,5,5,0
2025-05-03 00:46:00+00:00,2471844,107,4,5,0
2025-05-03 00:47:00+00:00,2471844,107,3,5,0
2025-05-03 00:48:00+00:00,2471844,106,3,5,0
2025-05-03 00:49:00+00:00,2471844,109,3,5,0
2025-05-03 00:50:00+00:00,2471844,109,3,5,0
2025-05-03 00:51:00+00:00,2471844,105,4,5,0
2025-05-03 00:52:00+00:00,2471844,100,5,5,0
2025-05-03 00:53:00+00:00,2471844,102,7,5,0
2025-05-03 00:54:00+00:00,2471844,102,7,5,0
2025-05-03 00:55:00+00:00,2471844,79,8,5,0
2025-05-03 00:56:00+00:00,2471844,79,6,5,0
2025-05-03 00:57:00+00:00,2471844,82,9,5,0
2025-05-03 00:58:00+00:00,2471844,84,6,5,0
2025-05-03 00:59:00+00:00,2471844,88,7,5,0
2025-05-03 01:00:00+00:00,2471844,88,5,5,1
2025-05-03 01:01:00+00:00,2471844,89,6,5,1
2025-05-03 01:02:00+00:00,2471844,93,4,5,1
2025-05-03 01:03:00+00:00,2471844,95,5,5,1
2025-05-03 01:04:00+00:00,2471844,97,4,5,1
2025-05-03 01:05:00+00:00,2471844,98,6,5,1
2025-05-03 01:06:00+00:00,2471844,98,5,5,1
2025-05-03 01:07:00+00:00,2471844,98,4,5,1
2025-05-03 01:08:00+00:00,2471844,98,3,5,1
2025-05-03 01:09:00+00:00,2471844,98,2,5,1
2025-05-03 01:10:00+00:00,2471844,100,1,5,1
2025-05-03 01:11:00+00:00,2471844,100,1,5,1
2025-05-03 01:12:00+00:00,2471844,107,4,5,1
2025-05-03 01:13:00+00:00,2471844,103,5,5,1
2025-05-03 01:14:00+00:00,2471844,103,5,5,1
2025-05-03 01:15:00+00:00,2471844,106,6,5,1
2025-05-03 01:16:00+00:00,2471844,106,8,5,1
2025-05-03 01:17:00+00:00,2471844,108,6,5,1
2025-05-03 01:18:00+00:00,2471844,108,5,5,1
2025-05-03 01:19:00+00:00,2471844,108,7,5,1
2025-05-03 01:20:00+00:00,2471844,108,4,5,1
2025-05-03 01:21:00+00:00,2471844,108,2,5,1
2025-05-03 01:22:00+00:00,2471844,114,2,5,1
2025-05-03 01:23:00+00:00,2471844,108,7,5,1
2025-05-03 01:24:00+00:00,2471844,108,6,5,1
2025-05-03 01:25:00+00:00,2471844,108,6,5,1
2025-05-03 01:26:00+00:00,2471844,107,7,5,1
2025-05-03 01:27:00+00:00,2471844,107,6,5,1
2025-05-03 01:28:00+00:00,2471844,109,2,5,1
2025-05-03 01:29:00+00:00,2471844,109,2,5,1
2025-05-03 01:30:00+00:00,2471844,114,3,5,1
2025-05-03 01:31:00+00:00,2471844,114,3,5,1
2025-05-03 01:32:00+00:00,2471844,113,4,5,1
2025-05-03 01:33:00+00:00,2471844,113,3,5,1
2025-05-03 01:34:00+00:00,2471844,117,5,5,1
2025-05-03 01:35:00+00:00,2471844,118,5,5,1
2025-05-03 01:36:00+00:00,2471844,116,6,5,1
2025-05-03 01:37:00+00:00,2471844,116,5,5,1
2025-05-03 01:38:00+00:00,2471844,113,6,5,1
2025-05-03 01:39:00+00:00,2471844,113,3,5,1
2025-05-03 01:40:00+00:00,2471844,109,5,5,1
2025-05-03 01:41:00+00:00,2471844,109,4,5,1
2025-05-03 01:42:00+00:00,2471844,109,4,5,1
2025-05-03 01:43:00+00:00,2471844,113,4,5,1
2025-05-03 01:44:00+00:00,2471844,112,5,5,1
2025-05-03 01:45:00+00:00,2471844,112,4,5,1
2025-05-03 01:46:00+00:00,2471844,112,4,5,1
2025-05-03 01:47:00+00:00,2471844,112,7,5,1
2025-05-03 01:48:00+00:00,2471844,112,7,5,1
2025-05-03 01:49:00+00:00,2471844,111,7,5,1
2025-05-03 01:50:00+00:00,2471844,111,7,5,1
2025-05-03 01:51:00+00:00,2471844,112,8,5,1
2025-05-03 01:52:00+00:00,2471844,112,3,5,1
2025-05-03 01:53:00+00:00,2471844,112,3,5,1
2025-05-03 01:54:00+00:00,2471844,112,1,5,1
2025-05-03 01:55:00+00:00,2471844,107,1,5,1
2025-05-03 01:56:00+00:00,2471844,107,1,5,1
2025-05-03 01:57:00+00:00,2471844,107,1,5,1
2025-05-03 01:58:00+00:00,2471844,107,1,5,1
2025-05-03 01:59:00+00:00,2471844,107,2,5,1
2025-05-03 02:00:00+00:00,2471844,107,2,5,2
2025-05-03 02:01:00+00:00,2471844,107,2,5,2
2025-05-03 02:02:00+00:00,2471844,106,4,5,2
2025-05-03 02:03:00+00:00,2471844,106,3,5,2
2025-05-03 02:04:00+00:00,2471844,106,3,5,2
2025-05-03 02:05:00+00:00,2471844,107,3,5,2
2025-05-03 02:06:00+00:00,2471844,107,3,5,2
2025-05-03 02:07:00+00:00,2471844,107,1,5,2
2025-05-03 02:08:00+00:00,2471844,109,2,5,2
2025-05-03 02:09:00+00:00,2471844,105,5,5,2
2025-05-03 02:10:00+00:00,2471844,106,5,5,2
2025-05-03 02:11:00+00:00,2471844,103,6,5,2
2025-05-03 02:12:00+00:00,2471844,103,6,5,2
2025-05-03 02:13:00+00:00,2471844,105,7,5,2
2025-05-03 02:14:00+00:00,2471844,105,4,5,2
2025-05-03 02:15:00+00:00,2471844,104,4,5,2
2025-05-03 02:16:00+00:00,2471844,106,5,5,2
2025-05-03 02:17:00+00:00,2471844,106,5,5,2
2025-05-03 02:18:00+00:00,2471844,96,4,5,2
2025-05-03 02:19:00+00:00,2471844,96,5,5,2
2025-05-03 02:20:00+00:00,2471844,96,4,5,2
2025-05-03 02:21:00+00:00,2471844,96,3,5,2
2025-05-03 02:22:00+00:00,2471844,96,3,5,2
2025-05-03 02:23:00+00:00,2471844,96,0,5,2
2025-05-03 02:24:00+00:00,2471844,99,1,5,2
2025-05-03 02:25:00+00:00,2471844,100,2,5,2
2025-05-03 02:26:00+00:00,2471844,100,2,5,2
2025-05-03 02:27:00+00:00,2471844,100,2,5,2
2025-05-03 02:28:00+00:00,2471844,100,2,5,2
2025-05-03 02:29:00+00:00,2471844,100,2,5,2
2025-05-03 02:30:00+00:00,2471844,100,1,5,2
2025-05-03 02:31:00+00:00,2471844,103,3,5,2
2025-05-03 02:32:00+00:00,2471844,106,4,5,2
2025-05-03 02:33:00+00:00,2471844,103,5,5,2
2025-05-03 02:34:00+00:00,2471844,102,7,5,2
2025-05-03 02:35:00+00:00,2471844,102,7,5,2
2025-05-03 02:36:00+00:00,2471844,102,5,5,2
2025-05-03 02:37:00+00:00,2471844,102,3,5,2
2025-05-03 02:38:00+00:00,2471844,104,3,5,2
2025-05-03 02:39:00+00:00,2471844,104,2,5,2
2025-05-03 02:40:00+00:00,2471844,104,2,5,2
2025-05-03 02:41:00+00:00,2471844,108,4,5,2
2025-05-03 02:42:00+00:00,2471844,108,4,5,2
2025-05-03 02:43:00+00:00,2471844,108,3,5,2
2025-05-03 02:44:00+00:00,2471844,108,2,5,2
2025-05-03 02:45:00+00:00,2471844,108,3,5,2
2025-05-03 02:46:00+00:00,2471844,107,2,5,2
2025-05-03 02:47:00+00:00,2471844,109,3,5,2
2025-05-03 02:48:00+00:00,2471844,110,7,5,2
2025-05-03 02:49:00+00:00,2471844,111,8,5,2
2025-05-03 02:50:00+00:00,2471844,111,7,5,2
2025-05-03 02:51:00+00:00,2471844,111,6,5,2
2025-05-03 02:52:00+00:00,2471844,109,3,5,2
2025-05-03 02:53:00+00:00,2471844,109,3,5,2
2025-05-03 02:54:00+00:00,2471844,105,5,5,2
2025-05-03 02:55:00+00:00,2471844,105,5,5,2
2025-05-03 02:56:00+00:00,2471844,105,5,5,2
2025-05-03 02:57:00+00:00,2471844,105,4,5,2
2025-05-03 02:58:00+00:00,2471844,107,3,5,2
2025-05-03 02:59:00+00:00,2471844,107,1,5,2
2025-05-03 03:00:00+00:00,2471844,108,2,5,3
2025-05-03 03:01:00+00:00,2471844,106,3,5,3
2025-05-03 03:02:00+00:00,2471844,106,3,5,3
2025-05-03 03:03:00+00:00,2471844,107,4,5,3
2025-05-03 03:04:00+00:00,2471844,105,6,5,3
2025-05-03 03:05:00+00:00,2471844,105,5,5,3
2025-05-03 03:06:00+00:00,2471844,108,6,5,3
2025-05-03 03:07:00+00:00,2471844,108,5,5,3
2025-05-03 03:08:00+00:00,2471844,103,4,5,3
2025-05-03 03:09:00+00:00,2471844,101,4,5,3
2025-05-03 03:10:00+00:00,2471844,101,4,5,3
2025-05-03 03:11:00+00:00,2471844,104,3,5,3
2025-05-03 03:12:00+00:00,2471844,106,4,5,3
2025-05-03 03:13:00+00:00,2471844,109,6,5,3
2025-05-03 03:14:00+00:00,2471844,109,5,5,3
2025-05-03 03:15:00+00:00,2471844,107,7,5,3
2025-05-03 03:16:00+00:00,2471844,107,6,5,3
2025-05-03 03:17:00+00:00,2471844,110,6,5,3
2025-05-03 03:18:00+00:00,2471844,112,4,5,3
2025-05-03 03:19:00+00:00,2471844,108,4,5,3
2025-05-03 03:20:00+00:00,2471844,111,4,5,3
2025-05-03 03:21:00+00:00,2471844,111,4,5,3
2025-05-03 03:22:00+00:00,2471844,112,6,5,3
2025-05-03 03:23:00+00:00,2471844,115,5,5,3
2025-05-03 03:24:00+00:00,2471844,110,5,5,3
2025-05-03 03:25:00+00:00,2471844,104,7,5,3
2025-05-03 03:26:00+00:00,2471844,104,7,5,3
2025-05-03 03:27:00+00:00,2471844,102,7,5,3
2025-05-03 03:28:00+00:00,2471844,102,7,5,3
2025-05-03 03:29:00+00:00,2471844,103,7,5,3
2025-05-03 03:30:00+00:00,2471844,103,4,5,3
2025-05-03 03:31:00+00:00,2471844,104,5,5,3
2025-05-03 03:32:00+00:00,2471844,106,6,5,3
2025-05-03 03:33:00+00:00,2471844,106,6,5,3
2025-05-03 03:34:00+00:00,2471844,108,7,5,3
2025-05-03 03:35:00+00:00,2471844,108,7,5,3
2025-05-03 03:36:00+00:00,2471844,111,8,5,3
2025-05-03 03:37:00+00:00,2471844,111,10,5,3
2025-05-03 03:38:00+00:00,2471844,109,11,5,3
2025-05-03 03:39:00+00:00,2471844,109,11,5,3
2025-05-03 03:40:00+00:00,2471844,109,11,5,3
2025-05-03 03:41:00+00:00,2471844,109,6,5,3
2025-05-03 03:42:00+00:00,2471844,109,3,5,3
2025-05-03 03:43:00+00:00,2471844,108,3,5,3
2025-05-03 03:44:00+00:00,2471844,105,2,5,3
2025-05-03 03:45:00+00:00,2471844,102,5,5,3
2025-05-03 03:46:00+00:00,2471844,104,7,5,3
2025-05-03 03:47:00+00:00,2471844,104,8,5,3
2025-05-03 03:48:00+00:00,2471844,104,7,5,3
2025-05-03 03:49:00+00:00,2471844,107,7,5,3
2025-05-03 03:50:00+00:00,2471844,107,6,5,3
2025-05-03 03:51:00+00:00,2471844,109,6,5,3
2025-05-03 03:52:00+00:00,2471844,104,7,5,3
2025-05-03 03:53:00+00:00,2471844,103,9,5,3
2025-05-03 03:54:00+00:00,2471844,107,9,5,3
2025-05-03 03:55:00+00:00,2471844,107,8,5,3
2025-05-03 03:56:00+00:00,2471844,107,6,5,3
2025-05-03 03:57:00+00:00,2471844,108,3,5,3
2025-05-03 03:58:00+00:00,2471844,110,9,5,3
2025-05-03 03:59:00+00:00,2471844,111,10,5,3
2025-05-03 04:00:00+00:00,2471844,117,14,5,4
2025-05-03 04:01:00+00:00,2471844,115,15,5,4
2025-05-03 04:02:00+00:00,2471844,118,16,5,4
2025-05-03 04:03:00+00:00,2471844,118,10,5,4
2025-05-03 04:04:00+00:00,2471844,117,8,5,4
2025-05-03 04:05:00+00:00,2471844,117,6,5,4
2025-05-03 04:06:00+00:00,2471844,119,6,5,4
2025-05-03 04:07:00+00:00,2471844,117,7,5,4
2025-05-03 04:08:00+00:00,2471844,118,9,5,4
2025-05-03 04:09:00+00:00,2471844,118,10,5,4
2025-05-03 04:10:00+00:00,2471844,116,17,5,4
2025-05-03 04:11:00+00:00,2471844,116,16,5,4
2025-05-03 04:12:00+00:00,2471844,110,11,5,4
2025-05-03 04:13:00+00:00,2471844,110,11,5,4
2025-05-03 04:14:00+00:00,2471844,109,12,5,4
2025-05-03 04:15:00+00:00,2471844,106,6,5,4
2025-05-03 04:16:00+00:00,2471844,107,6,5,4
2025-05-03 04:17:00+00:00,2471844,111,7,5,4
2025-05-03 04:18:00+00:00,2471844,111,11,5,4
2025-05-03 04:19:00+00:00,2471844,110,11,5,4
2025-05-03 04:20:00+00:00,2471844,106,13,5,4
2025-05-03 04:21:00+00:00,2471844,106,13,5,4
2025-05-03 04:22:00+00:00,2471844,108,16,5,4
2025-05-03 04:23:00+00:00,2471844,103,13,5,4
2025-05-03 04:24:00+00:00,2471844,105,12,5,4
2025-05-03 04:25:00+00:00,2471844,107,13,5,4
2025-05-03 04:26:00+00:00,2471844,111,13,5,4
2025-05-03 04:27:00+00:00,2471844,113,8,5,4
2025-05-03 04:28:00+00:00,2471844,112,9,5,4
2025-05-03 04:29:00+00:00,2471844,115,11,5,4
2025-05-03 04:30:00+00:00,2471844,110,11,5,4
2025-05-03 04:31:00+00:00,2471844,111,13,5,4
2025-05-03 04:32:00+00:00,2471844,116,15,5,4
2025-05-03 04:33:00+00:00,2471844,110,16,5,4
2025-05-03 04:34:00+00:00,2471844,109,15,5,4
2025-05-03 04:35:00+00:00,2471844,108,16,5,4
2025-05-03 04:36:00+00:00,2471844,108,12,5,4
2025-05-03 04:37:00+00:00,2471844,108,9,5,4
2025-05-03 04:38:00+00:00,2471844,110,9,5,4
2025-05-03 04:39:00+00:00,2471844,110,7,5,4
2025-05-03 04:40:00+00:00,2471844,107,8,5,4
2025-05-03 04:41:00+00:00,2471844,110,9,5,4
2025-05-03 04:42:00+00:00,2471844,108,15,5,4
2025-05-03 04:43:00+00:00,2471844,103,15,5,4
2025-05-03 04:44:00+00:00,2471844,105,21,5,4
2025-05-03 04:45:00+00:00,2471844,105,20,5,4
2025-05-03 04:46:00+00:00,2471844,109,22,5,4
2025-05-03 04:47:00+00:00,2471844,93,18,5,4
2025-05-03 04:48:00+00:00,2471844,93,13,5,4
2025-05-03 04:49:00+00:00,2471844,94,12,5,4
2025-05-03 04:50:00+00:00,2471844,101,15,5,4
2025-05-03 04:51:00+00:00,2471844,103,14,5,4
2025-05-03 04:52:00+00:00,2471844,106,14,5,4
2025-05-03 04:53:00+00:00,2471844,104,16,5,4
2025-05-03 04:54:00+00:00,2471844,115,17,5,4
2025-05-03 04:55:00+00:00,2471844,115,13,5,4
2025-05-03 04:56:00+00:00,2471844,112,16,5,4
2025-05-03 04:57:00+00:00,2471844,112,14,5,4
2025-05-03 04:58:00+00:00,2471844,112,11,5,4
2025-05-03 04:59:00+00:00,2471844,111,10,5,4
2025-05-03 05:00:00+00:00,2471844,109,9,5,5
2025-05-03 05:01:00+00:00,2471844,109,8,5,5
2025-05-03 05:02:00+00:00,2471844,110,8,5,5
2025-05-03 05:03:00+00:00,2471844,110,9,5,5
2025-05-03 05:04:00+00:00,2471844,112,11,5,5
2025-05-03 05:05:00+00:00,2471844,112,15,5,5
2025-05-03 05:06:00+00:00,2471844,110,14,5,5
2025-05-03 05:07:00+00:00,2471844,113,18,5,5
2025-05-03 05:08:00+00:00,2471844,113,25,5,5
2025-05-03 05:09:00+00:00,2471844,113,22,5,5
2025-05-03 05:10:00+00:00,2471844,113,23,5,5
2025-05-03 05:11:00+00:00,2471844,107,30,5,5
2025-05-03 05:12:00+00:00,2471844,109,27,5,5
2025-05-03 05:13:00+00:00,2471844,110,24,5,5
2025-05-03 05:14:00+00:00,2471844,110,24,5,5
2025-05-03 05:15:00+00:00,2471844,112,20,5,5
2025-05-03 05:16:00+00:00,2471844,107,15,5,5
2025-05-03 05:17:00+00:00,2471844,108,16,5,5
2025-05-03 05:18:00+00:00,2471844,113,13,5,5
2025-05-03 05:19:00+00:00,2471844,115,13,5,5
2025-05-03 05:20:00+00:00,2471844,112,16,5,5
2025-05-03 05:21:00+00:00,2471844,116,22,5,5
2025-05-03 05:22:00+00:00,2471844,117,18,5,5
2025-05-03 05:23:00+00:00,2471844,115,16,5,5
2025-05-03 05:24:00+00:00,2471844,112,16,5,5
2025-05-03 05:25:00+00:00,2471844,107,13,5,5
2025-05-03 05:26:00+00:00,2471844,102,12,5,5
2025-05-03 05:27:00+00:00,2471844,102,17,5,5
2025-05-03 05:28:00+00:00,2471844,109,16,5,5
2025-05-03 05:29:00+00:00,2471844,114,22,5,5
2025-05-03 05:30:00+00:00,2471844,116,24,5,5
2025-05-03 05:31:00+00:00,2471844,116,24,5,5
2025-05-03 05:32:00+00:00,2471844,114,25,5,5
2025-05-03 05:33:00+00:00,2471844,99,25,5,5
2025-05-03 05:34:00+00:00,2471844,103,21,5,5
2025-05-03 05:35:00+00:00,2471844,106,22,5,5
2025-05-03 05:36:00+00:00,2471844,106,18,5,5
2025-05-03 05:37:00+00:00,2471844,102,12,5,5
2025-05-03 05:38:00+00:00,2471844,106,15,5,5
2025-05-03 05:39:00+00:00,2471844,104,13,5,5
2025-05-03 05:40:00+00:00,2471844,106,11,5,5
2025-05-03 05:41:00+00:00,2471844,108,13,5,5
2025-05-03 05:42:00+00:00,2471844,115,17,5,5
2025-05-03 05:43:00+00:00,2471844,115,11,5,5
2025-05-03 05:44:00+00:00,2471844,113,16,5,5
2025-05-03 05:45:00+00:00,2471844,110,14,5,5
2025-05-03 05:46:00+00:00,2471844,103,18,5,5
2025-05-03 05:47:00+00:00,2471844,103,16,5,5
2025-05-03 05:48:00+00:00,2471844,102,22,5,5
2025-05-03 05:49:00+00:00,2471844,103,19,5,5
2025-05-03 05:50:00+00:00,2471844,107,19,5,5
2025-05-03 05:51:00+00:00,2471844,103,20,5,5
2025-05-03 05:52:00+00:00,2471844,107,23,5,5
2025-05-03 05:53:00+00:00,2471844,110,23,5,5
2025-05-03 05:54:00+00:00,2471844,108,23,5,5
2025-05-03 05:55:00+00:00,2471844,108,19,5,5
2025-05-03 05:56:00+00:00,2471844,106,20,5,5
2025-05-03 05:57:00+00:00,2471844,105,15,5,5
2025-05-03 05:58:00+00:00,2471844,103,13,5,5
2025-05-03 05:59:00+00:00,2471844,106,13,5,5
2025-05-03 06:00:00+00:00,2471844,116,16,5,6
2025-05-03 06:01:00+00:00,2471844,114,13,5,6
2025-05-03 06:02:00+00:00,2471844,108,15,5,6
2025-05-03 06:03:00+00:00,2471844,108,15,5,6
2025-05-03 06:04:00+00:00,2471844,105,15,5,6
2025-05-03 06:05:00+00:00,2471844,109,17,5,6
2025-05-03 06:06:00+00:00,2471844,110,18,5,6
2025-05-03 06:07:00+00:00,2471844,107,20,5,6
2025-05-03 06:08:00+00:00,2471844,115,23,5,6
2025-05-03 06:09:00+00:00,2471844,110,28,5,6
2025-05-03 06:10:00+00:00,2471844,107,28,5,6
2025-05-03 06:11:00+00:00,2471844,106,26,5,6
2025-05-03 06:12:00+00:00,2471844,112,24,5,6
2025-05-03 06:13:00+00:00,2471844,114,23,5,6
2025-05-03 06:14:00+00:00,2471844,114,13,5,6
2025-05-03 06:15:00+00:00,2471844,112,11,5,6
2025-05-03 06:16:00+00:00,2471844,114,12,5,6
2025-05-03 06:17:00+00:00,2471844,111,15,5,6
2025-05-03 06:18:00+00:00,2471844,110,14,5,6
2025-05-03 06:19:00+00:00,2471844,99,23,5,6
2025-05-03 06:20:00+00:00,2471844,103,23,5,6
2025-05-03 06:21:00+00:00,2471844,103,24,5,6
2025-05-03 06:22:00+00:00,2471844,102,22,5,6
2025-05-03 06:23:00+00:00,2471844,105,20,5,6
2025-05-03 06:24:00+00:00,2471844,106,19,5,6
2025-05-03 06:25:00+00:00,2471844,106,22,5,6
2025-05-03 06:26:00+00:00,2471844,108,21,5,6
2025-05-03 06:27:00+00:00,2471844,107,19,5,6
2025-05-03 06:28:00+00:00,2471844,106,22,5,6
2025-05-03 06:29:00+00:00,2471844,104,18,5,6
2025-05-03 06:30:00+00:00,2471844,108,17,5,6
2025-05-03 06:31:00+00:00,2471844,106,15,5,6
2025-05-03 06:32:00+00:00,2471844,103,18,5,6
2025-05-03 06:33:00+00:00,2471844,107,17,5,6
2025-05-03 06:34:00+00:00,2471844,105,17,5,6
2025-05-03 06:35:00+00:00,2471844,103,17,5,6
2025-05-03 06:36:00+00:00,2471844,102,23,5,6
2025-05-03 06:37:00+00:00,2471844,104,24,5,6
2025-05-03 06:38:00+00:00,2471844,106,25,5,6
2025-05-03 06:39:00+00:00,2471844,107,31,5,6
2025-05-03 06:40:00+00:00,2471844,109,28,5,6
2025-05-03 06:41:00+00:00,2471844,112,25,5,6
2025-05-03 06:42:00+00:00,2471844,108,23,5,6
2025-05-03 06:43:00+00:00,2471844,110,25,5,6
2025-05-03 06:44:00+00:00,2471844,109,34,5,6
2025-05-03 06:45:00+00:00,2471844,109,34,5,6
2025-05-03 06:46:00+00:00,2471844,101,40,5,6
2025-05-03 06:47:00+00:00,2471844,105,35,5,6
2025-05-03 06:48:00+00:00,2471844,107,33,5,6
2025-05-03 06:49:00+00:00,2471844,112,30,5,6
2025-05-03 06:50:00+00:00,2471844,111,26,5,6
2025-05-03 06:51:00+00:00,2471844,103,22,5,6
2025-05-03 06:52:00+00:00,2471844,95,27,5,6
2025-05-03 06:53:00+00:00,2471844,105,31,5,6
2025-05-03 06:54:00+00:00,2471844,104,32,5,6
2025-05-03 06:55:00+00:00,2471844,106,29,5,6
2025-05-03 06:56:00+00:00,2471844,103,32,5,6
2025-05-03 06:57:00+00:00,2471844,105,28,5,6
2025-05-03 06:58:00+00:00,2471844,108,25,5,6
2025-05-03 06:59:00+00:00,2471844,103,25,5,6
2025-05-03 07:00:00+00:00,2471844,105,24,5,7
2025-05-03 07:01:00+00:00,2471844,102,21,5,7
2025-05-03 07:02:00+00:00,2471844,113,22,5,7
2025-05-03 07:03:00+00:00,2471844,112,26,5,7
2025-05-03 07:04:00+00:00,2471844,111,26,5,7
2025-05-03 07:05:00+00:00,2471844,111,32,5,7
2025-05-03 07:06:00+00:00,2471844,108,37,5,7
2025-05-03 07:07:00+00:00,2471844,112,37,5,7
2025-05-03 07:08:00+00:00,2471844,106,40,5,7
2025-05-03 07:09:00+00:00,2471844,102,41,5,7
2025-05-03 07:10:00+00:00,2471844,105,38,5,7
2025-05-03 07:11:00+00:00,2471844,105,31,5,7
2025-05-03 07:12:00+00:00,2471844,105,34,5,7
2025-05-03 07:13:00+00:00,2471844,109,31,5,7
2025-05-03 07:14:00+00:00,2471844,108,31,5,7
2025-05-03 07:15:00+00:00,2471844,107,29,5,7
2025-05-03 07:16:00+00:00,2471844,102,30,5,7
2025-05-03 07:17:00+00:00,2471844,109,27,5,7
2025-05-03 07:18:00+00:00,2471844,106,25,5,7
2025-05-03 07:19:00+00:00,2471844,107,22,5,7
