measurement_time,segment,speed_kph,0_5,day_of_week,hour_of_day
2025-05-03 19:06:00+00:00,2462215,90,24,5,19
2025-05-03 19:07:00+00:00,2462215,92,25,5,19
2025-05-03 19:08:00+00:00,2462215,92,25,5,19
2025-05-03 19:09:00+00:00,2462215,99,25,5,19
2025-05-03 19:10:00+00:00,2462215,91,26,5,19
2025-05-03 19:11:00+00:00,2462215,91,23,5,19
2025-05-03 19:12:00+00:00,2462215,91,20,5,19
2025-05-03 19:13:00+00:00,2462215,98,23,5,19
2025-05-03 19:14:00+00:00,2462215,98,21,5,19
2025-05-03 19:15:00+00:00,2462215,94,21,5,19
2025-05-03 19:16:00+00:00,2462215,100,25,5,19
2025-05-03 19:17:00+00:00,2462215,100,25,5,19
2025-05-03 19:18:00+00:00,2462215,98,21,5,19
2025-05-03 19:19:00+00:00,2462215,96,22,5,19
2025-05-03 19:20:00+00:00,2462215,102,19,5,19
2025-05-03 19:21:00+00:00,2462215,99,18,5,19
2025-05-03 19:22:00+00:00,2462215,95,19,5,19
2025-05-03 19:23:00+00:00,2462215,95,17,5,19
2025-05-03 19:24:00+00:00,2462215,96,17,5,19
2025-05-03 19:25:00+00:00,2462215,93,17,5,19
2025-05-03 19:26:00+00:00,2462215,93,15,5,19
2025-05-03 19:27:00+00:00,2462215,99,17,5,19
2025-05-03 19:28:00+00:00,2462215,97,21,5,19
2025-05-03 19:29:00+00:00,2462215,99,21,5,19
2025-05-03 19:30:00+00:00,2462215,92,24,5,19
2025-05-03 19:31:00+00:00,2462215,88,24,5,19
2025-05-03 19:32:00+00:00,2462215,78,26,5,19
2025-05-03 19:33:00+00:00,2462215,80,23,5,19
2025-05-03 19:34:00+00:00,2462215,81,21,5,19
2025-05-03 19:35:00+00:00,2462215,83,20,5,19
2025-05-03 19:36:00+00:00,2462215,92,20,5,19
2025-05-03 19:37:00+00:00,2462215,96,17,5,19
2025-05-03 19:38:00+00:00,2462215,104,19,5,19
2025-05-03 19:39:00+00:00,2462215,109,19,5,19
2025-05-03 19:40:00+00:00,2462215,112,17,5,19
2025-05-03 19:41:00+00:00,2462215,112,14,5,19
2025-05-03 19:42:00+00:00,2462215,108,13,5,19
2025-05-03 19:43:00+00:00,2462215,105,14,5,19
2025-05-03 19:44:00+00:00,2462215,102,14,5,19
2025-05-03 19:45:00+00:00,2462215,106,18,5,19
2025-05-03 19:46:00+00:00,2462215,109,19,5,19
2025-05-03 19:47:00+00:00,2462215,111,24,5,19
2025-05-03 19:48:00+00:00,2462215,110,23,5,19
2025-05-03 19:49:00+00:00,2462215,108,23,5,19
2025-05-03 19:50:00+00:00,2462215,107,20,5,19
2025-05-03 19:51:00+00:00,2462215,110,25,5,19
2025-05-03 19:52:00+00:00,2462215,107,24,5,19
2025-05-03 19:53:00+00:00,2462215,107,23,5,19
2025-05-03 19:54:00+00:00,2462215,107,24,5,19
2025-05-03 19:55:00+00:00,2462215,106,28,5,19
2025-05-03 19:56:00+00:00,2462215,109,24,5,19
2025-05-03 19:57:00+00:00,2462215,107,20,5,19
2025-05-03 19:58:00+00:00,2462215,103,19,5,19
2025-05-03 19:59:00+00:00,2462215,104,18,5,19
2025-05-03 20:00:00+00:00,2462215,102,17,5,20
2025-05-03 20:01:00+00:00,2462215,103,16,5,20
2025-05-03 20:02:00+00:00,2462215,108,22,5,20
2025-05-03 20:03:00+00:00,2462215,115,22,5,20
2025-05-03 20:04:00+00:00,2462215,106,27,5,20
2025-05-03 20:05:00+00:00,2462215,109,26,5,20
2025-05-03 20:06:00+00:00,2462215,108,26,5,20
2025-05-03 20:07:00+00:00,2462215,105,21,5,20
2025-05-03 20:08:00+00:00,2462215,106,22,5,20
2025-05-03 20:09:00+00:00,2462215,106,17,5,20
2025-05-03 20:10:00+00:00,2462215,109,18,5,20
2025-05-03 20:11:00+00:00,2462215,110,16,5,20
2025-05-03 20:12:00+00:00,2462215,104,20,5,20
2025-05-03 20:13:00+00:00,2462215,105,16,5,20
2025-05-03 20:14:00+00:00,2462215,110,17,5,20
2025-05-03 20:15:00+00:00,2462215,108,19,5,20
2025-05-03 20:16:00+00:00,2462215,110,24,5,20
2025-05-03 20:17:00+00:00,2462215,108,23,5,20
2025-05-03 20:18:00+00:00,2462215,103,30,5,20
2025-05-03 20:19:00+00:00,2462215,108,34,5,20
2025-05-03 20:20:00+00:00,2462215,105,34,5,20
2025-05-03 20:21:00+00:00,2462215,102,30,5,20
2025-05-03 20:22:00+00:00,2462215,100,26,5,20
2025-05-03 20:23:00+00:00,2462215,100,20,5,20
2025-05-03 20:24:00+00:00,2462215,107,17,5,20
2025-05-03 20:25:00+00:00,2462215,108,17,5,20
2025-05-03 20:26:00+00:00,2462215,110,16,5,20
2025-05-03 20:27:00+00:00,2462215,110,15,5,20
2025-05-03 20:28:00+00:00,2462215,107,11,5,20
2025-05-03 20:29:00+00:00,2462215,109,6,5,20
2025-05-03 20:30:00+00:00,2462215,110,10,5,20
2025-05-03 20:31:00+00:00,2462215,110,12,5,20
2025-05-03 20:32:00+00:00,2462215,104,17,5,20
2025-05-03 20:33:00+00:00,2462215,103,23,5,20
2025-05-03 20:34:00+00:00,2462215,108,24,5,20
2025-05-03 20:35:00+00:00,2462215,112,26,5,20
2025-05-03 20:36:00+00:00,2462215,106,32,5,20
2025-05-03 20:37:00+00:00,2462215,106,27,5,20
2025-05-03 20:38:00+00:00,2462215,110,25,5,20
2025-05-03 20:39:00+00:00,2462215,107,26,5,20
2025-05-03 20:40:00+00:00,2462215,106,23,5,20
2025-05-03 20:41:00+00:00,2462215,104,18,5,20
2025-05-03 20:42:00+00:00,2462215,105,22,5,20
2025-05-03 20:43:00+00:00,2462215,104,21,5,20
2025-05-03 20:44:00+00:00,2462215,109,18,5,20
2025-05-03 20:45:00+00:00,2462215,108,21,5,20
2025-05-03 20:46:00+00:00,2462215,109,19,5,20
2025-05-03 20:47:00+00:00,2462215,108,21,5,20
2025-05-03 20:48:00+00:00,2462215,112,24,5,20
2025-05-03 20:49:00+00:00,2462215,107,24,5,20
2025-05-03 20:50:00+00:00,2462215,110,26,5,20
2025-05-03 20:51:00+00:00,2462215,110,24,5,20
2025-05-03 20:52:00+00:00,2462215,111,23,5,20
2025-05-03 20:53:00+00:00,2462215,111,16,5,20
2025-05-03 20:54:00+00:00,2462215,110,13,5,20
2025-05-03 20:55:00+00:00,2462215,111,11,5,20
2025-05-03 20:56:00+00:00,2462215,110,15,5,20
2025-05-03 20:57:00+00:00,2462215,107,18,5,20
2025-05-03 20:58:00+00:00,2462215,112,20,5,20
2025-05-03 20:59:00+00:00,2462215,111,20,5,20
2025-05-03 21:00:00+00:00,2462215,118,24,5,21
2025-05-03 21:01:00+00:00,2462215,117,20,5,21
2025-05-03 21:02:00+00:00,2462215,111,21,5,21
2025-05-03 21:03:00+00:00,2462215,102,26,5,21
2025-05-03 21:04:00+00:00,2462215,105,28,5,21
2025-05-03 21:05:00+00:00,2462215,107,24,5,21
2025-05-03 21:06:00+00:00,2462215,106,23,5,21
2025-05-03 21:07:00+00:00,2462215,109,23,5,21
2025-05-03 21:08:00+00:00,2462215,109,20,5,21
2025-05-03 21:09:00+00:00,2462215,110,20,5,21
2025-05-03 21:10:00+00:00,2462215,107,18,5,21
2025-05-03 21:11:00+00:00,2462215,108,17,5,21
2025-05-03 21:12:00+00:00,2462215,107,13,5,21
2025-05-03 21:13:00+00:00,2462215,108,11,5,21
2025-05-03 21:14:00+00:00,2462215,107,9,5,21
2025-05-03 21:15:00+00:00,2462215,110,11,5,21
2025-05-03 21:16:00+00:00,2462215,108,14,5,21
2025-05-03 21:17:00+00:00,2462215,116,14,5,21
2025-05-03 21:18:00+00:00,2462215,114,14,5,21
2025-05-03 21:19:00+00:00,2462215,112,17,5,21
2025-05-03 21:20:00+00:00,2462215,106,19,5,21
2025-05-03 21:21:00+00:00,2462215,110,16,5,21
2025-05-03 21:22:00+00:00,2462215,108,20,5,21
2025-05-03 21:23:00+00:00,2462215,110,19,5,21
2025-05-03 21:24:00+00:00,2462215,113,19,5,21
2025-05-03 21:25:00+00:00,2462215,109,16,5,21
2025-05-03 21:26:00+00:00,2462215,111,19,5,21
2025-05-03 21:27:00+00:00,2462215,109,17,5,21
2025-05-03 21:28:00+00:00,2462215,107,21,5,21
2025-05-03 21:29:00+00:00,2462215,111,20,5,21
2025-05-03 21:30:00+00:00,2462215,109,20,5,21
2025-05-03 21:31:00+00:00,2462215,108,24,5,21
2025-05-03 21:32:00+00:00,2462215,108,24,5,21
2025-05-03 21:33:00+00:00,2462215,105,25,5,21
2025-05-03 21:34:00+00:00,2462215,110,22,5,21
2025-05-03 21:35:00+00:00,2462215,107,20,5,21
2025-05-03 21:36:00+00:00,2462215,113,21,5,21
2025-05-03 21:37:00+00:00,2462215,115,21,5,21
